Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20140805,BBG000CNFQW6,PRGO,XNYS,96.0985,0.27207,159024420.0,148.76,150.01,147.05,148.1,728194.0,1.0301032,1.0
20140805,BBG000BK67C7,GD,XNYS,86.3221,0.12933,178062080.0,117.0,118.5,116.16,116.35,1914263.0,1.1871171,1.0
20140805,BBG000FQ6PY6,CTXS,XNGS,98.9062,0.19519,156058900.0,67.69,68.32,67.32,67.98,1662260.0,1.0,1.0
20140805,BBG000BKFZM4,GLW,XNYS,99.6068,0.1897599999999999,155070450.0,19.98,20.09,19.815,19.88,8540109.0,1.1202471,1.0
20140805,BBG000BGPTV6,CMI,XNYS,97.4765,0.12659,158600460.0,143.13,143.93,138.94,140.0,2548060.0,2.220935,0.5
20140805,BBG000BRD0D8,PNC,XNYS,99.3109,0.10958,155753540.0,80.63,82.488,80.43,81.85,3193678.0,1.1710074,1.0
20140805,BBG000FJLFX8,AET,XNYS,99.5545,0.1168799999999999,156252110.0,79.48,79.78,78.0501,78.46,2069260.0,1.0571163,1.0
20140805,BBG000JWD753,LVS,XNYS,49.368,0.1592799999999999,317356540.0,73.06,73.4399,71.36,71.86,4057197.0,1.1261514,1.0
20140805,BBG000BBDV81,CTSH,XNGS,99.4156,0.23358,158275540.0,49.77,50.62,49.6,49.98,5650817.0,2.0,0.5
20140805,BBG000FNRZ69,HTZ,XNYS,99.0733,0.33748,160898900.0,28.49,28.78,27.8,27.86,9379625.0,1.0,1.0
20140805,BBG000DHSPT0,VIAB,XNGS,99.2886,0.15361,161621330.0,81.65,82.47,81.4,81.77,2702196.0,1.081261,1.0
20140805,BBG000BCVJ77,BAX,XNYS,99.7676,0.1384,160968600.0,75.08,75.3,74.385,74.46,1845868.0,1.165463,1.0
20140805,BBG000D13GN8,Z,XNGS,86.1535,0.4773799999999999,187114910.0,145.17,145.9778,138.55,141.06,1983916.0,1.0,1.0
20140805,BBG000C46HM9,M,XNYS,99.6401,0.1678599999999999,163073170.0,58.08,58.18,57.33,57.64,3502812.0,1.1300395,1.0
20140805,BBG000BFQYY3,CL,XNYS,99.4914,0.095,163585010.0,63.5,64.07,63.48,63.77,4336510.0,2.3519382,0.5
20140805,BBG000C1FB75,ICE,XNYS,98.6933,0.20479,165263730.0,192.74,192.95,191.16,191.16,806771.0,1.009595,1.0
20140805,BBG000BJL3N0,FITB,XNGS,99.5092,0.14317,165440260.0,19.85,20.0,19.6,19.66,10912734.0,1.15114,1.0
20140805,BBG000BTR593,SWN,XNYS,98.2646,0.19918,169005760.0,40.77,40.96,39.97,40.13,5597956.0,2.0,0.5
20140805,BBG000C734W3,REGN,XNGS,75.4683,0.26195,220662370.0,316.81,337.947,314.0,333.2,1641534.0,1.0,1.0
20140805,BBG000BCGY17,LO,XNYS,99.7268,0.20606,169159070.0,60.6,61.0,60.3,60.57,2463712.0,4.1004753,0.33333334
20140805,BBG000CSY9H9,BBBY,XNGS,96.9877,0.16843,174210110.0,61.52,62.06,61.09,61.5,2799934.0,1.0,1.0
20140805,BBG000D42FJ0,DDD,XNYS,93.5779,0.4214899999999999,181147420.0,47.48,47.48,46.05,46.89,3857753.0,3.0,0.33333334
20140805,BBG000BRWGG9,RAD,XNYS,98.8737,0.37416,172110640.0,6.62,6.68,6.42,6.55,21176252.0,1.0,1.0
20140805,BBG000BJPDZ1,ISRG,XNGS,98.8821,0.26954,172397730.0,451.64,455.02,446.02,448.37,249361.0,1.0,1.0
20140805,BBG000BPQD31,MYL,XNGS,99.3281,0.21592,172458000.0,48.71,48.925,48.02,48.47,9430461.0,1.0,1.0
20140805,BBG000BH5LT6,RIG,XNYS,93.9674,0.21073,182388480.0,39.43,39.44,38.12,38.57,11725271.0,1.1322632,1.0
20140805,BBG000C3GN47,COG,XNYS,98.1492,0.22321,175179840.0,34.17,34.78,33.71,33.82,8676542.0,4.072058,0.25
20140805,BBG000BGJRC8,CSX,XNYS,99.5535,0.1197599999999999,173835550.0,29.52,29.77,29.26,29.43,6369598.0,3.4492903,0.33333334
20140805,BBG000BH3GZ2,YUM,XNYS,99.6889,0.17379,174157420.0,70.56,70.56,69.56,69.59,6135321.0,1.1483023,1.0
20140805,BBG000BJ3PD2,ETN,XNYS,99.6403,0.17231,174491820.0,67.32,68.46,67.17,67.5,4262283.0,2.4564648,0.5
20140805,BBG000BJ81C1,TRV,XNYS,99.5303,0.10807,174845980.0,89.67,89.87,88.82,89.12,2218347.0,1.1902133,1.0
20140805,BBG0014GG205,P,XNYS,90.8954,0.39421,192692660.0,25.13,25.34,24.6525,24.89,5695297.0,1.0,1.0
20140805,BBG000G30YX4,ALXN,XNGS,98.9616,0.21896,177405420.0,156.98,159.75,154.56,156.46,1300759.0,4.0,0.25
20140805,BBG000BHX7N2,EMR,XNYS,99.3197,0.11257,178737380.0,62.1,63.96,60.85,62.84,6971203.0,1.2102572,1.0
20140805,BBG000BHGDH5,DUK,XNYS,99.7711,0.07902,179781730.0,71.52,72.2,70.67,70.98,3111305.0,1.3974063,1.0
20140805,BBG000BT9DW0,SO,XNYS,99.9583,0.0992,180571630.0,42.94,43.2,42.45,42.6,4339676.0,1.3798814,1.0
20140805,BBG000BH3JF8,DHR,XNYS,86.6896,0.12713,209936140.0,73.5,74.43,73.1503,73.56,3393334.0,2.0272202,0.5
20140805,BBG000BBD070,HES,XNYS,88.3609,0.14684,207138800.0,100.21,100.28,98.1,98.59,3216668.0,1.0485632,1.0
20140805,BBG000BCG930,WLP,XNYS,99.5536,0.1336099999999999,184565000.0,111.17,112.0,109.96,110.44,1833030.0,1.0637925,1.0
20140805,BBG000BY29C7,COH,XNYS,99.0807,0.32726,187031300.0,35.32,36.27,35.1,35.8,14372722.0,1.0954876,1.0
20140805,BBG000HCJMF9,PRU,XNYS,99.7458,0.12782,185886700.0,85.98,86.11,85.0,85.75,3016743.0,1.1840792,1.0
20140805,BBG000D9D830,ACN,XNYS,99.5642,0.12762,186695460.0,78.96,79.27,78.04,78.45,2163250.0,1.1408204,1.0
20140805,BBG000BBVJZ8,DVN,XNYS,93.8999,0.16038,198604290.0,76.23,76.69,74.11,74.59,3891980.0,1.0744877,1.0
20140805,BBG000C0MF34,PCP,XNYS,99.5892,0.17387,187964850.0,227.96,232.595,227.94,229.32,982586.0,1.0062324,1.0
20140805,BBG000BD8PN9,BK,XNYS,99.473,0.13842,188632510.0,39.03,39.275,38.87,38.95,5995785.0,1.1469684,1.0
20140805,BBG000BJSBJ0,NEE,XNYS,99.4606,0.08845,191144960.0,93.66,93.98,92.34,92.59,2436440.0,1.2603707,1.0
20140805,BBG000BWVCP8,WMB,XNYS,91.4396,0.19201,209354510.0,55.67,55.98,54.655,55.01,5659487.0,1.4885405,1.0
20140805,BBG0029SNR63,KORS,XNYS,88.7723,0.40273,218692860.0,76.84,79.9199,76.84,79.1,6857832.0,1.0,1.0
20140805,BBG000BLZRJ2,MS,XNYS,72.9284,0.15547,267048140.0,31.7,31.95,31.29,31.41,9360739.0,1.0977654,1.0
20140805,BBG000F6H8W8,COST,XNGS,99.0732,0.11728,196819860.0,117.5,118.2,117.29,118.05,1798588.0,1.160507,1.0
20140805,BBG000B9ZXB4,ABT,XNYS,99.634,0.14797,196224690.0,42.14,42.37,41.66,41.78,4190516.0,2.5377026,1.0
20140805,BBG000B9WH86,AA,XNYS,99.7239,0.21718,196120530.0,16.63,16.64,16.37,16.44,16977648.0,1.1140308,1.0
20140805,BBG000BVDLH9,TMO,XNYS,99.7095,0.13984,196680110.0,120.83,121.57,119.75,120.12,1280807.0,1.0188963,1.0
20140805,BBG000DSMS70,ILMN,XNGS,98.5775,0.28009,199173090.0,162.26,162.26,158.3201,159.775,797779.0,2.0,0.5
20140805,BBG000BWXBC2,WMT,XNYS,49.1443,0.12092,402750720.0,73.31,73.52,72.77,73.34,10561278.0,1.1614352,1.0
20140805,BBG000BNBDC2,LLY,XNYS,87.8613,0.14815,225445220.0,61.5,61.698,60.74,60.87,3371196.0,1.3592966,1.0
20140805,BBG000BJF1Z8,FDX,XNYS,92.8176,0.12324,214913340.0,147.84,148.55,146.15,146.84,860729.0,1.0400835,1.0
20140805,BBG000DYGNW7,MCK,XNYS,99.6594,0.168,205970300.0,192.1,193.5,190.99,191.81,1080934.0,1.0592849,1.0
20140805,BBG000BL4504,CHK,XNYS,88.1514,0.25005,237666580.0,26.59,26.68,25.83,26.06,12331612.0,1.1550757,1.0
20140805,BBG000WCFV84,LYB,XNYS,83.948,0.13882,250452130.0,107.69,109.18,106.69,107.36,3053850.0,1.3351333,1.0
20140805,BBG000BV8DN6,TJX,XNYS,94.112,0.16905,224028320.0,53.71,53.71,53.01,53.14,3411613.0,2.173194,0.5
20140805,BBG000C8H633,MRO,XNYS,99.6732,0.17073,212058480.0,39.66,40.05,38.19,38.46,6896950.0,1.9394566,1.0
20140805,BBG000BFDXW1,BRCM,XNGS,99.0875,0.20609,215597150.0,37.79,38.02,37.06,37.21,8665237.0,1.055882,1.0
20140805,BBG000H89QJ6,TWC,XNYS,99.8699,0.1458,214278260.0,146.61,146.89,144.9,145.39,1488615.0,0.8737259,3.000003
20140805,BBG000BVV7G1,TXN,XNGS,99.5674,0.1178599999999999,215756160.0,46.46,46.46,45.92,45.99,7867456.0,1.1515584,1.0
20140805,BBG000BB6KF5,MET,XNYS,78.1056,0.1243099999999999,278229150.0,52.04,52.2,51.47,51.67,8214252.0,1.1495572,1.0
20140805,BBG000LD9JQ8,WYNN,XNGS,79.6289,0.22675,276626780.0,212.42,213.92,207.53,209.09,1218888.0,1.3991699,1.0
20140805,BBG000L9CV04,UPS,XNYS,99.9517,0.08812,221048580.0,96.86,97.497,96.13,96.51,2973228.0,1.2147164,1.0
20140805,BBG000QX74T1,CMG,XNYS,98.2317,0.20833,225645300.0,682.93,682.93,671.53,674.71,334433.0,1.0,1.0
20140805,BBG000F80SZ5,SUNE,XNYS,94.5754,0.4497899999999999,235864560.0,19.37,19.969,19.2,19.37,11881514.0,1.0,1.0
20140805,BBG000BXRPH1,PXD,XNYS,98.8029,0.2104699999999999,226222050.0,217.34,219.86,208.1,209.98,3073232.0,1.0129082,1.0
20140805,BBG000C5HS04,NKE,XNYS,98.5003,0.11129,228632590.0,76.76,77.64,76.53,76.92,2433094.0,2.2079003,0.5
20140805,BBG000BH13K9,DD,XNYS,99.829,0.13241,226648910.0,64.23,64.56,63.81,64.03,3279502.0,1.2865859,1.0
20140805,BBG000BN2DC2,CRM,XNYS,92.7751,0.275,244848720.0,54.62,55.33,54.03,54.3,3382444.0,4.0,0.25
20140805,BBG000BGKTF9,COF,XNYS,99.1741,0.13017,230887220.0,79.71,79.92,78.6499,78.79,3695138.0,1.1057601,1.0
20140805,BBG000H556T9,HON,XNYS,94.6202,0.09512,244541920.0,90.86,92.28,90.59,91.24,4288144.0,1.1867105,1.0
20140805,BBG000BNDN65,LOW,XNYS,99.7574,0.16476,232250100.0,47.76,48.225,47.55,47.64,4879427.0,1.1304507,1.0
20140805,BBG000M65M61,UAL,XNYS,99.6428,0.31323,233264300.0,45.68,46.165,43.5,43.94,8485654.0,1.0693549,1.0
20140805,BBG00286S4N9,PSX,XNYS,99.9492,0.13819,233464210.0,81.44,81.65,80.58,81.01,2705801.0,1.0441986,1.0
20140805,BBG000BD4VG8,BHI,XNYS,99.6601,0.13127,234226320.0,68.6,68.95,67.13,67.93,5273920.0,1.0834948,1.0
20140805,BBG000D4LWF6,MDLZ,XNGS,97.2988,0.15188,242685630.0,36.21,36.43,35.79,35.96,15630273.0,1.8806962,1.0
20140805,BBG001DCCGR8,MPC,XNYS,99.6743,0.22363,240243180.0,83.54,85.8,83.28,85.03,3929652.0,1.0702274,1.0
20140805,BBG000FFDM15,USB,XNYS,99.8403,0.111,240891440.0,41.42,41.64,41.015,41.17,5240768.0,1.1667542,1.0
20140805,BBG000NV1KK7,DG,XNYS,99.8406,0.2483,245422270.0,55.51,59.5,55.48,57.79,17216292.0,1.0,1.0
20140805,BBG000FL1TC8,DTV,XNGS,94.1632,0.20471,260281570.0,85.26,85.7,85.04,85.15,2237375.0,1.0,1.0
20140805,BBG000BH1NH9,DE,XNYS,99.9078,0.11764,246643700.0,84.92,86.51,84.85,85.29,4462473.0,1.1524109,1.0
20140805,BBG000BJX8C8,NOV,XNYS,99.7566,0.15083,249314770.0,82.56,82.56,80.76,81.56,3584992.0,1.1895171,1.0
20140805,BBG000BCQZS4,AXP,XNYS,99.6915,0.1236099999999999,249912910.0,86.65,87.0199,85.89,86.36,5003681.0,1.1232703,1.0
20140805,BBG000CTQBF3,SBUX,XNGS,97.2738,0.12774,262700670.0,77.17,77.46,76.43,76.79,3346900.0,1.0695412,1.0
20140805,BBG000BP52R2,MMM,XNYS,99.9092,0.07687,255826200.0,140.62,141.12,139.34,139.78,2168528.0,1.189575,1.0
20140805,BBG000F1ZSQ2,MA,XNYS,89.2622,0.16311,286853540.0,75.31,75.66,74.81,75.2,4638726.0,10.21786,0.1
20140805,BBG000CPQZ77,WFM,XNGS,99.1435,0.22296,261576290.0,37.86,40.45,37.75,38.47,22596696.0,2.1474795,0.5
20140805,BBG000BGRY34,CVS,XNYS,99.7739,0.1225599999999999,260696450.0,78.01,78.96,76.17,77.27,6797569.0,1.0869415,1.0
20140805,BBG000J6XT05,EXC,XNYS,99.7953,0.16827,262128060.0,31.28,31.56,31.035,31.13,6671449.0,1.3404118,1.0
20140805,BBG000CH5208,UNH,XNYS,98.3104,0.11186,268192670.0,81.83,82.53,80.57,80.99,4599538.0,1.0683825,1.0
20140805,BBG000BBPFB9,AMAT,XNGS,99.0549,0.24348,267645570.0,20.99,21.14,20.7201,20.84,9958822.0,1.1607414,1.0
20140805,BBG000H8TVT2,TGT,XNYS,99.6816,0.17594,269870240.0,58.45,59.41,57.81,58.03,14971014.0,1.1376956,1.0
20140805,BBG000BC2C10,APA,XNYS,99.4545,0.20616,271240130.0,101.71,101.71,98.45,99.38,4064669.0,1.0518156,1.0
20140805,BBG000BP6LJ8,MO,XNYS,99.6944,0.1024,272160420.0,40.72,40.96,40.41,40.57,4379493.0,4.7749186,1.0
20140805,BBG000KHWT55,HPQ,XNYS,99.9302,0.2740599999999999,273446180.0,35.11,35.33,34.82,35.07,5641054.0,1.10459,1.0
20140805,BBG000Q2HM09,YELP,XNYS,97.3604,0.4289199999999999,284702700.0,68.15,69.1,67.15,68.23,4154509.0,1.0,1.0
20140805,BBG000FG3C43,SNDK,XNGS,98.2658,0.2240599999999999,287690100.0,93.88,94.83,92.42,92.85,3216854.0,1.0164475,1.0
20140805,BBG000BJDB15,FCX,XNYS,98.3974,0.17232,289777920.0,36.9,37.15,36.695,36.93,5907660.0,2.460609,0.5
20140805,BBG000BZ9223,EOG,XNYS,99.2198,0.1676399999999999,291740500.0,111.81,111.81,107.51,108.63,4842529.0,2.0836296,0.5
20140805,BBG000DWG505,BRK/B,XNYS,93.2226,0.1237299999999999,321147260.0,129.7,129.75,127.36,127.99,3369279.0,50.0,0.02
20140805,BBG000Q9HH23,LNKD,XNYS,99.3135,0.3190199999999999,307768420.0,200.3,205.72,200.3,204.65,2566521.0,1.0,1.0
20140805,BBG000BW3299,UNP,XNYS,99.4378,0.09997,312966720.0,97.87,98.75,97.4,97.96,3155474.0,4.5316873,0.25
20140805,BBG000BFWKC0,MON,XNYS,99.6895,0.17273,314963070.0,114.22,115.39,114.09,115.0,5163395.0,1.1013168,1.0
20140805,BBG000BBS2Y0,AMGN,XNGS,99.8451,0.19753,318466850.0,127.51,129.0,126.62,127.88,3749113.0,1.0600601,1.0
20140805,BBG000GC80B4,COV,XNYS,95.7945,0.16913,332922500.0,87.71,88.34,86.49,86.56,6553463.0,1.2309588,1.0
20140805,BBG000BQQ2S6,OXY,XNYS,98.5377,0.1272599999999999,325390200.0,100.24,100.26,98.41,99.11,4701053.0,1.1554657,1.0
20140805,BBG000BWLMJ4,WAG,XNYS,92.1119,0.28106,349015140.0,71.9,72.76,66.5,69.12,31334576.0,1.1407549,1.0
20140805,BBG000BC40Y8,APC,XNYS,99.6414,0.21883,326581630.0,110.17,110.4,107.27,108.1,4162775.0,1.0422064,1.0
20140805,BBG0025Y4RY4,ABBV,XNYS,96.3139,0.19555,339057800.0,52.77,53.19,52.4466,52.79,12775425.0,1.0655817,1.0
20140805,BBG000J2XL74,PM,XNYS,99.567,0.11454,328168160.0,81.85,82.26,81.19,81.58,3705756.0,1.3098615,1.0
20140805,BBG000C17X76,BIIB,XNGS,99.8879,0.2152699999999999,328777730.0,325.58,328.55,322.14,325.23,1144589.0,1.0,1.0
20140805,BBG000BHBK84,DOW,XNYS,99.5984,0.16733,333453150.0,51.45,51.82,50.93,51.1,6294964.0,1.260727,1.0
20140805,BBG000DH7JK6,PEP,XNYS,99.7743,0.09954,336336030.0,89.38,89.68,88.89,89.2,7678773.0,1.2118335,1.0
20140805,BBG000C15T95,ESRX,XNGS,99.7602,0.1655,342236450.0,70.22,71.05,70.21,70.43,5398115.0,2.0,0.5
20140805,BBG000BW8S60,UTX,XNYS,92.767,0.1132799999999999,368667840.0,104.82,105.72,104.48,105.02,5579317.0,1.1670794,1.0
20140805,BBG000BF0K17,CAT,XNYS,99.7147,0.15189,345166400.0,101.11,102.47,100.94,101.5,5671073.0,1.1960127,1.0
20140805,BBG000DLFM21,VRX,XNYS,98.6688,,348868300.0,115.26,116.44,109.58,110.66,8471546.0,1.286276,1.0
20140805,BBG000BHVJJ3,EMC,XNYS,99.3117,0.1817399999999999,348727000.0,29.33,29.48,29.085,29.23,16026896.0,1.0202501,1.0
20140805,BBG000C6CFJ5,GS,XNYS,92.3093,0.1175099999999999,379463400.0,171.3,171.77,168.89,169.42,2740423.0,1.0813376,1.0
20140805,BBG000BKTFN2,HAL,XNYS,93.5704,0.12205,377832220.0,69.78,69.82,66.77,67.72,9491155.0,1.078467,1.0
20140805,BBG000NDYB67,GM,XNYS,82.4397,0.19139,429184060.0,33.57,33.805,33.15,33.36,10982239.0,0.010172927,100.0
